Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004SxC6AAK,NordicOrderID:24409,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",76926,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital DNA,Display
00663000004SwtbAAC,NordicOrderID:12735,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",77155,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Private: Age, Travelling, Shopping, LinkedIn etc.  Behaviroral targeting + Contextual targeting",Display
00663000004Sx9VAAS,NordicOrderID:24887,Xaxis Display,"May 1, 2016","May 31, 2016",77198,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis Video Reach  - Børnefamilier, hele DK",Display
00663000004SwubAAC,NordicOrderID:24039,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",77237,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NO DCO,Display
00663000004Sx2XAAS,NordicOrderID:30578,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",77531,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK Inmarket + Branding,Display
00663000004SxDwAAK,NordicOrderID:16129,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",77596,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Reach og Retargeting",Display
00663000004Sx1RAAS,NordicOrderID:21686,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",77877,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Display
00663000004Sx1mAAC,NordicOrderID:32019,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",77877,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Behavioural - extra budget,Display
00663000004Sx8PAAS,NordicOrderID:30508,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",78277,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Viewed and Verified - K18-60,Display
00663000004SxC4AAK,NordicOrderID:23971,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",78292,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Display
00663000004Sx91AAC,NordicOrderID:23294,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",78527,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004Sx10AAC,NordicOrderID:14406,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",78556,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004Sx06AAC,NordicOrderID:27839,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",78647,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Display
00663000004SxAIAA0,NordicOrderID:22386,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",78813,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Men 20-35, Interest segemts: Skiing, Tech, Gaming, Video sharing communities",Display
00663000004Sx6GAAS,NordicOrderID:12820,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",79011,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,web+mobile,Display
00663000004Sx1LAAS,NordicOrderID:30408,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",79388,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavioural, Contextual, Look-a-like, Retargeting",Display
00663000004SxBLAA0,NordicOrderID:14014,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",79484,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Display
00663000004Sx4wAAC,NordicOrderID:26641,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",79499,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programbaserede startegier,Display
00663000004Sx1RAAS,NordicOrderID:30268,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",80002,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Display
00663000004Sx1mAAC,NordicOrderID:32021,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",80002,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Behavioural - extra budget,Display
00663000004Sx9OAAS,NordicOrderID:30315,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",80238,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Reach strategier inkl. LA, geo fencing mv.",Display
00663000004SwtWAAS,NordicOrderID:12913,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",80268,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004SxAHAA0,NordicOrderID:13672,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",80927,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"L'Oréal Whitelist_RON_W15-35_Mixed_Video_20""_freq._3 pr. wk",Display
00663000004Sx3jAAC,NordicOrderID:23456,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",81307,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, strategies",Display
00663000004Sx6rAAC,NordicOrderID:27377,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",81469,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic FI,Display
00663000004Sx0LAAS,NordicOrderID:22110,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",81515,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Burst 2: uge 25-36 (22.215,- pr. uge)",Display
00663000004Sx3fAAC,NordicOrderID:21991,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",81624,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004SwuqAAC,NordicOrderID:22694,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",81968,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, semantisk",Display
00663000004Sx0vAAC,NordicOrderID:24605,Xaxis Display,"May 1, 2016","May 31, 2016",82073,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004Sx9xAAC,NordicOrderID:24698,Xaxis Display,"May 1, 2016","May 31, 2016",82434,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Målgruppe Renovering af hus,Display
00663000004SxAUAA0,NordicOrderID:14177,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",82539,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Video Overlay_RON_W15-35 w/ focus on W15-25_Mixed_Video_freq._2 pr. week,Display
00663000004SxAZAA0,NordicOrderID:13608,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",82548,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"L'Oréal Whitelist_RON_W45-60_Mixed_Video_30""_freq._3 pr. wk",Display
00663000004Sx9TAAS,NordicOrderID:25689,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",82674,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Display
00663000004Sww0AAC,NordicOrderID:23789,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",83118,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2 (Rest fra ekstra budget fra marts),Display
00663000004SxD3AAK,NordicOrderID:24925,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",83742,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Maj, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:27617,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",83742,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:28386,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",83742,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:31494,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",83742,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD3AAK,NordicOrderID:24920,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",83945,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Maj, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:27612,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",83945,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:28381,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",83945,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:31489,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",83945,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxC0AAK,NordicOrderID:12813,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",83973,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ConZoom Digital,Display
00663000004SxD7AAK,NordicOrderID:23102,Xaxis Display,"May 1, 2016","May 31, 2016",84178,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Display
00663000004SxD6AAK,NordicOrderID:23137,Xaxis Display,"May 1, 2016","May 31, 2016",84178,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Re-targeeting Scandlines.dk",Display
00663000004SwvnAAC,NordicOrderID:30500,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",84508,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q3,Display
00663000004SwuoAAC,NordicOrderID:22734,Xaxis Display,"May 1, 2016","May 31, 2016",85150,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,35+ m. hus (Spot:15 sek.) Obs. 2 burst,Display
00663000004SwuqAAC,NordicOrderID:22696,Xaxis Display,"May 1, 2016","May 31, 2016",85379,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, semantisk",Display
00663000004SwsRAAS,NordicOrderID:13910,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",85752,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Saxo Bank - Pricing campaign - Cyprus,Display
00663000004SwssAAC,NordicOrderID:22822,Xaxis Display,"Feb 1, 2016","Feb 29, 2016",85752,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Limassol Pricing 2016,Display
00663000004Sx5sAAC,NordicOrderID:30699,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",85915,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Banners target: P13-17 år (Postnumre test),Display
00663000004Sx10AAC,NordicOrderID:14404,Xaxis Display,"Dec 1, 2015","Dec 31, 2015",86465,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
00663000004Sx4NAAS,NordicOrderID:25608,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",87082,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 22-26,Display
00663000004Sx6oAAC,NordicOrderID:22065,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",87125,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK,Display
00663000004Sx5lAAC,NordicOrderID:13411,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",87692,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,P25-40 HT (20 sek. - Frq 1 pr uge),Display
00663000004SwvXAAS,NordicOrderID:23888,Xaxis Display,"Apr 1, 2016","Apr 30, 2016",87926,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Premium Target 25-55 Family (1-15 years),",Display
00663000004SxCdAAK,NordicOrderID:22196,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",88218,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic P18-25 Mobile,Display
00663000004SwsrAAC,NordicOrderID:27571,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",88274,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Limassol Essential Trades Q3,Display
00663000004SwyoAAC,NordicOrderID:25098,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88289,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Progammatic buying,Display
00663000004Sx1RAAS,NordicOrderID:14268,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",88355,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Display
00663000004Sx1mAAC,NordicOrderID:32007,Xaxis Display,"Jan 1, 2016","Jan 31, 2016",88355,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Behavioural - extra budget,Display
00663000004SxD3AAK,NordicOrderID:24940,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",88405,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Maj, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:27632,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",88405,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:28401,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",88405,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:31509,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",88405,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004Sx93AAC,NordicOrderID:25298,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88421,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Display
00663000004SwyrAAC,NordicOrderID:24067,Xaxis Display,"May 1, 2016","May 31, 2016",88512,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Semantisk (herunder Ebay motors, Bilzonen og FDM), site retargeting, LALs fra site",Display
00663000004SxCKAA0,NordicOrderID:21427,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",88666,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Display
00663000004SwzrAAC,NordicOrderID:26085,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Display
00663000004SwzrAAC,NordicOrderID:26089,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Display
00663000004SwzrAAC,NordicOrderID:26093,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Display
00663000004SwzrAAC,NordicOrderID:26097,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Display
00663000004SwzrAAC,NordicOrderID:26101,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny trafik,Display
00663000004SwzqAAC,NordicOrderID:27728,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004SwzqAAC,NordicOrderID:27732,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004SwzqAAC,NordicOrderID:27736,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004SwzqAAC,NordicOrderID:27740,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004SwzqAAC,NordicOrderID:27744,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004SwzqAAC,NordicOrderID:27748,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",88951,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjælp - Ny Trafik,Display
00663000004Sx9TAAS,NordicOrderID:25693,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",89144,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting,Display
00663000004Sx8lAAC,NordicOrderID:26986,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",89186,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Pre-rolls - M15-25 - Uge 27-30,Display
00663000004SxAVAA0,NordicOrderID:21887,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",89518,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Women 15-35, CrossDevice, Video, freq. 4 pr wk",Display
00663000004SxCTAA0,NordicOrderID:25295,Xaxis Display,"May 1, 2016","May 31, 2016",89645,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,webtv,Display
00663000004SwtEAAS,NordicOrderID:30767,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",89673,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Upper Funnel - No Travel Behavior  (monthly freq 10),Display
00663000004SxD3AAK,NordicOrderID:30351,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",89774,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Maj, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:30930,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",89774,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004SxD1AAK,NordicOrderID:31514,Xaxis Display,"Aug 1, 2016","Aug 31, 2016",89774,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Retargeting/Behavioral targeting Desktop/tablet",Display
00663000004Sv6DAAS,NordicOrderID:26055,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",89801,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Programmatic - SE/DK/NO/FI,Display
00663000004Sx3oAAC,NordicOrderID:27686,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",89881,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Display  Italien Days Offer,Display
00663000004Sx3nAAC,NordicOrderID:27930,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",89881,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Dynamic Allocation,Display
00663000004SwvmAAC,NordicOrderID:23637,Xaxis Display,"Jun 1, 2016","Jun 30, 2016",89957,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2,Display
00663000004SxE1AAK,NordicOrderID:16115,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",90129,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 1",Display
00663000004SxE1AAK,NordicOrderID:27841,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",90129,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 1",Display
00663000004SxE2AAK,NordicOrderID:29960,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",90129,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 2",Display
00663000004SxBiAAK,NordicOrderID:22071,Xaxis Display,"Mar 1, 2016","Mar 31, 2016",90393,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Display
00663000004SwtHAAS,NordicOrderID:26210,Xaxis Display,"May 1, 2016","May 31, 2016",90713,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - Retargeting (monthly freq 40) - Booking line: Conzoom + Visited point at n,Display
00663000004Sx2zAAC,NordicOrderID:26301,Xaxis Display,"Jul 1, 2016","Jul 31, 2016",90938,AppNexus (DKK) - Display (Digital),Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Stockholm,Display
