Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004SxBlAAK,NordicOrderID:15317,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxCGAA0,NordicOrderID:15318,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxBMAA0,NordicOrderID:15319,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxBmAAK,NordicOrderID:16750,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxCHAA0,NordicOrderID:16751,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxBNAA0,NordicOrderID:16752,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxBaAAK,NordicOrderID:16753,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,77833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004Sx42AAC,NordicOrderID:14577,Xaxis TV,2016-03-30 12:00:00,2016-04-13 12:00:00,78000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ROS - Mobile,Video
00663000004SxC6AAK,NordicOrderID:16717,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,78000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital DNA,Video
00663000004Sx8fAAC,NordicOrderID:15392,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,78000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTG + Targeting - TDC MV - TV sektion,Video
00663000004SxC6AAK,NordicOrderID:16556,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,78000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital DNA,Video
00663000004SxC6AAK,NordicOrderID:16557,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,78000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Digital DNA,Video
00663000004Sx9NAAS,NordicOrderID:18317,Xaxis TV,2016-06-22 12:00:00,2016-09-29 12:00:00,78290,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004SwvJAAS,NordicOrderID:19094,Xaxis TV,2016-07-21 12:00:00,2016-12-31 12:00:00,78310,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx3KAAS,NordicOrderID:16885,Xaxis TV,2016-05-23 12:00:00,2016-07-03 12:00:00,78413,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,W21-50 (Spotlaengde: 30 sek.),Video
00663000004Sx6dAAC,NordicOrderID:32101,Xaxis TV,2016-10-01 12:00:00,2016-12-31 12:00:00,78502,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting + prospecting,Video
00663000004Sx91AAC,NordicOrderID:15104,Xaxis TV,2016-04-04 12:00:00,2016-05-01 12:00:00,78520,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SxC4AAK,NordicOrderID:15992,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,78600,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
00663000004Sx8uAAC,NordicOrderID:17788,Xaxis TV,2016-05-29 12:00:00,2016-06-19 12:00:00,78725,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RON - 18-35 football - Video 30,Video
00663000004Sx5GAAS,NordicOrderID:16746,Xaxis TV,2016-04-25 12:00:00,2016-06-30 12:00:00,79000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB test af strategier,Video
00663000004Sx9IAAS,NordicOrderID:18316,Xaxis TV,2016-06-20 12:00:00,2016-09-22 12:00:00,79626,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach strategi segmenteret imod Pop-up malgruppe,Video
00663000004Sx0DAAS,NordicOrderID:19447,Xaxis TV,2016-09-12 12:00:00,2016-10-02 12:00:00,79727,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004Sww5AAC,NordicOrderID:15401,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,79968,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2 budget (Positiv diff 2015),Video
00663000004SwtbAAC,NordicOrderID:11204,Xaxis Mobile,2016-01-15 12:00:00,2016-01-30 12:00:00,80000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Private: Age, Travelling, Shopping, LinkedIn etc. Behaviroral targeting + Contextual targeting",Mobile
00663000004SwtbAAC,NordicOrderID:10540,Xaxis TV,2016-01-15 12:00:00,2016-01-30 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Private: Age, Travelling, Shopping, LinkedIn etc. Behaviroral targeting + Contextual targeting",Video
00663000004Sx6GAAS,NordicOrderID:10679,Xaxis TV,2016-02-01 12:00:00,2016-02-14 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,web+mobile,Video
00663000004Sx3sAAC,NordicOrderID:16702,Xaxis TV,2016-04-25 12:00:00,2016-06-30 12:00:00,80000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Video - no max seconds with overlay",Video
00663000004Sx2zAAC,NordicOrderID:18193,Xaxis TV,2016-05-30 12:00:00,2016-12-31 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Stockholm,Video
00663000004Sx5AAAS,NordicOrderID:20116,Xaxis TV,2016-06-29 12:00:00,2016-09-30 12:00:00,80000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis TV Reach interstitial (P:18-27),Video
00663000004SwtFAAS,NordicOrderID:18814,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Upper Funnel - No Travel Behavior (monthly freq 10),Video
00663000004Sx3pAAC,NordicOrderID:19179,Xaxis TV,2016-07-18 12:00:00,2016-12-31 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Viewed and verified, Targetgroup 35-50M",Video
00663000004SxBxAAK,NordicOrderID:31789,Xaxis TV,2016-08-01 12:00:00,2016-09-30 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic,Video
00663000004SxAOAA0,NordicOrderID:19158,Xaxis TV,2016-08-15 12:00:00,2016-09-04 12:00:00,80000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobil RON Women 15-49 w interest in beauty/fashion Mobile Banner freq. 3 pr week,Video
00663000004Sx0GAAS,NordicOrderID:29101,Xaxis TV,2016-08-29 12:00:00,2016-10-02 12:00:00,80000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Average frequency: 5,Video
00663000004Sx0RAAS,NordicOrderID:11745,Xaxis TV,2016-04-04 12:00:00,2016-05-01 12:00:00,80500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Look-a-like, behavioural, retargeting (lifesyle, status)",Video
00663000004SwY2AAK,NordicOrderID:10774,Xaxis TV,2016-01-15 12:00:00,2016-12-31 12:00:00,80528,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,FR - Prospecting,Video
00663000004Sx6tAAC,NordicOrderID:28750,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,81134,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004Sx81AAC,NordicOrderID:15095,Xaxis TV,2016-04-04 12:00:00,2016-05-04 12:00:00,81345,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RT+ Facebook,Video
00663000004Sx10AAC,NordicOrderID:12212,Xaxis TV,2016-01-01 12:00:00,2016-01-31 12:00:00,81896,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx8zAAC,NordicOrderID:12428,Xaxis TV,2016-03-14 12:00:00,2016-04-10 12:00:00,81950,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
00663000004Sx57AAC,NordicOrderID:10796,Xaxis TV,2016-01-18 12:00:00,2016-02-14 12:00:00,82000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Andelslan (adfaerd/Real estate interesse, Geo KBH, AAR, AAL, ODN) )",Video
00663000004Sx57AAC,NordicOrderID:10797,Xaxis TV,2016-01-18 12:00:00,2016-02-14 12:00:00,82000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Andelslan (adfaerd/Real estate interesse, Geo KBH, AAR, AAL, ODN) )",Video
00663000004Swx9AAC,NordicOrderID:29295,Xaxis TV,2016-09-12 12:00:00,2016-10-10 12:00:00,82459,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Awareness + retargeting: 25+, i bilmarkedet",Video
00663000004SxAZAA0,NordicOrderID:11321,Xaxis TV,2016-02-08 12:00:00,2016-02-28 12:00:00,82500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,L'Oreal Whitelist_RON_W45-60_Mixed_Video_30'_freq._3 pr. wk,Video
00663000004SxAUAA0,NordicOrderID:11927,Xaxis TV,2016-02-08 12:00:00,2016-02-28 12:00:00,82500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Video Overlay_RON_W15-35 w/ focus on W15-25_Mixed_Video_freq._2 pr. week,Video
00663000004SwyjAAC,NordicOrderID:29080,Xaxis TV,2016-09-12 12:00:00,2016-11-06 12:00:00,82500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic buying: Tablet - Geo target Jylland,Video
00663000004SxBSAA0,NordicOrderID:32153,Xaxis TV,2016-10-04 12:00:00,2016-10-31 12:00:00,82554,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx3eAAC,NordicOrderID:11111,Xaxis TV,2016-02-01 12:00:00,2016-02-21 12:00:00,82650,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx3fAAC,NordicOrderID:12241,Xaxis TV,2016-02-29 12:00:00,2016-03-20 12:00:00,82650,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004Sx0sAAC,NordicOrderID:31571,Xaxis TV,2016-06-01 12:00:00,2016-10-31 12:00:00,83604,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ConZoom Digital,Video
00663000004SwzvAAC,NordicOrderID:11501,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,84000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavorial, lookalike, contextual",Video
00663000004Sx6pAAC,NordicOrderID:31659,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,110299,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004Sx7xAAC,NordicOrderID:18289,Xaxis TV,2016-06-27 12:00:00,2016-07-29 12:00:00,84000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"K25-65 + Bornefamilier, interessegrupper og lookalikes, context, retargeting",Video
00663000004Sx8lAAC,NordicOrderID:18671,Xaxis TV,2016-08-01 12:00:00,2016-08-28 12:00:00,84437,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Pre-rolls - M15-25 - Uge 27-30,Video
00663000004Sx8lAAC,NordicOrderID:18614,Xaxis TV,2016-07-04 12:00:00,2016-07-31 12:00:00,84500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Pre-rolls - M15-25 - Uge 27-30,Video
00663000004Sww9AAC,NordicOrderID:15307,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,85000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2,Video
00663000004Sx6FAAS,NordicOrderID:17654,Xaxis TV,2016-05-26 12:00:00,2016-06-05 12:00:00,85000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Re-targeting, algoritme optimering mod salg, malrettet audience afvikling",Video
00663000004SwxzAAC,NordicOrderID:17915,Xaxis TV,2016-06-09 12:00:00,2016-10-16 12:00:00,85000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Video,Video
00663000004Sx41AAC,NordicOrderID:19925,Xaxis TV,2016-08-24 12:00:00,2016-09-20 12:00:00,85000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON & Retargeting Agile budget,Video
00663000004Sx5lAAC,NordicOrderID:11197,Xaxis TV,2016-01-04 12:00:00,2016-01-24 12:00:00,85389,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,P25-40 HT (20 sek. - Frq 1 pr uge),Video
00663000004Sx6rAAC,NordicOrderID:19039,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,85906,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic FI,Video
00663000004SxDAAA0,NordicOrderID:12142,Xaxis TV,2016-02-29 12:00:00,2016-05-16 12:00:00,85958,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, retargeting bordershop",Video
00663000004Sx2WAAS,NordicOrderID:12312,Xaxis TV,2016-03-01 12:00:00,2016-05-31 12:00:00,86000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Premium,Video
00663000004Sx9dAAC,NordicOrderID:11232,Xaxis TV,2016-04-02 12:00:00,2016-12-31 12:00:00,86328,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,General Interest - RON (Desktop/tablet/mobile),Video
00663000004Sx9VAAS,NordicOrderID:16958,Xaxis TV,2016-06-20 12:00:00,2016-07-31 12:00:00,86898,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis Video Reach - Bornefamilier, hele DK",Video
00663000004SwwoAAC,NordicOrderID:14947,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,87000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Adfaerd,Video
00663000004SwxXAAS,NordicOrderID:18244,Xaxis TV,2016-06-20 12:00:00,2016-09-18 12:00:00,87000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Turbine interessesegmenter, re-targeting, RTB, Conzoom, Grape Shot",Video
00663000004Sx6oAAC,NordicOrderID:12305,Xaxis TV,2016-03-01 12:00:00,2016-03-31 12:00:00,87461,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK,Video
00663000004Sx0oAAC,NordicOrderID:17836,Xaxis TV,2016-05-31 12:00:00,2016-06-26 12:00:00,87800,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Programmatic,Video
00663000004Sx0vAAC,NordicOrderID:16804,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,87885,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwtZAAS,NordicOrderID:14552,Xaxis TV,2016-03-07 12:00:00,2016-05-11 12:00:00,88305,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwsrAAC,NordicOrderID:19170,Xaxis TV,2016-07-12 12:00:00,2016-07-31 12:00:00,89283,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Limassol Essential Trades Q3,Video
00663000004Sx3lAAC,NordicOrderID:11924,Xaxis TV,2016-02-02 12:00:00,2016-03-31 12:00:00,89303,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Display abnexus (Handvaerkere - BTB+Lookalike data - Re-tarketing)",Video
00663000004Sx0wAAC,NordicOrderID:16411,Xaxis TV,2016-03-01 12:00:00,2016-04-30 12:00:00,89520,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,windows,Video
00663000004Sx7qAAC,NordicOrderID:10885,Xaxis TV,2016-01-01 12:00:00,2016-06-30 12:00:00,90000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,PBU,Video
00663000004SxAVAA0,NordicOrderID:12133,Xaxis TV,2016-02-29 12:00:00,2016-03-20 12:00:00,90000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Women 15-35, CrossDevice, Video, freq. 4 pr wk",Video
00663000004Sx0iAAC,NordicOrderID:12337,Xaxis TV,2016-03-14 12:00:00,2016-04-10 12:00:00,90000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Topbanner930x180 + 300x600,Video
00663000004Sx4oAAC,NordicOrderID:14677,Xaxis TV,2016-04-08 12:00:00,2016-05-08 12:00:00,90000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB desktop strategier,Video
00663000004Sv6DAAS,NordicOrderID:17938,Xaxis TV,2016-06-09 12:00:00,2016-06-19 12:00:00,90000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Programmatic - SE/DK/NO/FI,Video
00663000004Sx8yAAC,NordicOrderID:18679,Xaxis TV,2016-07-11 12:00:00,2016-09-18 12:00:00,90000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004Sx3iAAC,NordicOrderID:20025,Xaxis TV,2016-08-25 12:00:00,2016-09-30 12:00:00,90000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Premium, Target Men 30-65y with medium/high income, business backgroup and entreprenur",Video
00663000004Sx51AAC,NordicOrderID:30967,Xaxis TV,2016-09-19 12:00:00,2016-10-23 12:00:00,90000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic,Video
00663000004Swz0AAC,NordicOrderID:11042,Xaxis TV,2016-01-03 12:00:00,2016-01-31 12:00:00,90225,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwyzAAC,NordicOrderID:12038,Xaxis TV,2016-01-03 12:00:00,2016-01-31 12:00:00,90225,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004SwxwAAC,NordicOrderID:32042,Xaxis TV,2016-10-03 12:00:00,2016-11-13 12:00:00,90250,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Buying (Target: P30-55 Home Owners),Video
00663000004SxDJAA0,NordicOrderID:16634,Xaxis TV,2016-04-24 12:00:00,2016-05-22 12:00:00,90693,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Re-targeeting Bordershop,Video
00663000004SwvTAAS,NordicOrderID:18450,Xaxis TV,2016-06-22 12:00:00,2016-07-03 12:00:00,91743,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Reach strategy - Target 25-55 Family (0-15 Years)",Video
00663000004Sx5oAAC,NordicOrderID:31961,Xaxis TV,2016-10-05 12:00:00,2016-10-19 12:00:00,91743,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Dynamic Allocation,Video
00663000004Sx6CAAS,NordicOrderID:14706,Xaxis TV,2016-03-17 12:00:00,2016-04-24 12:00:00,91929,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Optimeret mod salg (inkl. re-targeting),Video
00663000004SwreAAC,NordicOrderID:10861,Xaxis TV,2016-01-15 12:00:00,2016-03-31 12:00:00,92400,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Global Retargeting,Video
00663000004Sx71AAC,NordicOrderID:15422,Xaxis TV,2016-04-13 12:00:00,2016-06-12 12:00:00,92500,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Video Reach - Behavioral targeting - Business,Video
00663000004Sx6tAAC,NordicOrderID:28746,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,92561,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004SxCTAA0,NordicOrderID:17371,Xaxis TV,2016-05-20 12:00:00,2016-05-31 12:00:00,92596,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,webtv,Video
00663000004SxBiAAK,NordicOrderID:12308,Xaxis TV,2016-03-01 12:00:00,2016-03-31 12:00:00,93333,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
00663000004SxBLAA0,NordicOrderID:11773,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,93500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxCKAA0,NordicOrderID:11786,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,93500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxBLAA0,NordicOrderID:12436,Xaxis TV,2016-03-01 12:00:00,2016-03-30 12:00:00,93500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxCKAA0,NordicOrderID:14586,Xaxis TV,2016-03-01 12:00:00,2016-03-30 12:00:00,93500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB,Video
00663000004SxCUAA0,NordicOrderID:15403,Xaxis TV,2016-04-01 12:00:00,2016-04-24 12:00:00,93500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Conzoom,Video
00663000004SwyrAAC,NordicOrderID:16386,Xaxis Mobile,2016-04-25 12:00:00,2016-05-23 12:00:00,93575,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Semantisk (herunder Ebay motors, Bilzonen og FDM), site retargeting, LALs fra site",Mobile
